timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,grpThreads,allThreads,URL,Latency,Connect
1676057385894,1082,/planets/mars,200,OK,Horoscope Pages - Thread Group 1-27,text,true,47,47,https://dev.astrology.com/planets/mars,158,1
1676057385587,1397,/horoscope/yearly-work/capricorn.html,200,OK,Horoscope Pages - Thread Group 1-13,text,true,47,47,https://dev.astrology.com/horoscope/yearly-work/capricorn.html,159,1
1676057385887,1196,/horoscope/monthly-chinese/monkey.html,200,OK,Horoscope Pages - Thread Group 1-20,text,true,47,47,https://dev.astrology.com/horoscope/monthly-chinese/monkey.html,159,1
1676057385897,1192,/horoscope/yearly-love/scorpio.html,200,OK,Horoscope Pages - Thread Group 1-26,text,true,47,47,https://dev.astrology.com/horoscope/yearly-love/scorpio.html,166,0
1676057385898,1230,/us/horoscope/index-yearly-chinese-2023.aspx,200,OK,Horoscope Pages - Thread Group 1-9,text,true,47,47,https://dev.astrology.com/us/horoscope/index-yearly-chinese-2023.aspx,162,2
1676057385909,1285,/horoscope/yearly-work/taurus.html,200,OK,Horoscope Pages - Thread Group 1-7,text,true,47,47,https://dev.astrology.com/horoscope/yearly-work/taurus.html,178,1
1676057385903,1292,/retrograde/mercury-retrograde,200,OK,Horoscope Pages - Thread Group 1-25,text,true,47,47,https://dev.astrology.com/retrograde/mercury-retrograde,170,2
1676057385909,1303,/planets/moon,200,OK,Horoscope Pages - Thread Group 1-2,text,true,47,47,https://dev.astrology.com/planets/moon,161,1
1676057386199,1032,/horoscope/yearly-work/aquarius.html,200,OK,Horoscope Pages - Thread Group 1-43,text,true,47,47,https://dev.astrology.com/horoscope/yearly-work/aquarius.html,157,1
1676057385909,1358,/horoscope/yearly-love/leo.html,200,OK,Horoscope Pages - Thread Group 1-4,text,true,47,47,https://dev.astrology.com/horoscope/yearly-love/leo.html,167,1
1676057385953,1342,/chinese-zodiac/rat,200,OK,Horoscope Pages - Thread Group 1-1,text,true,47,47,https://dev.astrology.com/chinese-zodiac/rat,160,1
1676057385901,1394,/horoscope/monthly-chinese/sheep.html,200,OK,Horoscope Pages - Thread Group 1-40,text,true,47,47,https://dev.astrology.com/horoscope/monthly-chinese/sheep.html,180,2
1676057386084,1235,/horoscope/monthly-chinese/horse.html,200,OK,Horoscope Pages - Thread Group 1-24,text,true,47,47,https://dev.astrology.com/horoscope/monthly-chinese/horse.html,158,1
1676057386177,1152,/horoscope/yearly-work/scorpio.html,200,OK,Horoscope Pages - Thread Group 1-10,text,true,47,47,https://dev.astrology.com/horoscope/yearly-work/scorpio.html,182,1
1676057386178,1232,/planets/mercury,200,OK,Horoscope Pages - Thread Group 1-29,text,true,48,48,https://dev.astrology.com/planets/mercury,180,21
1676057385990,1420,/horoscope/monthly-chinese/dragon.html,200,OK,Horoscope Pages - Thread Group 1-12,text,true,48,48,https://dev.astrology.com/horoscope/monthly-chinese/dragon.html,163,2
1676057386090,1321,/horoscope/daily-chinese/dragon.html,200,OK,Horoscope Pages - Thread Group 1-19,text,true,48,48,https://dev.astrology.com/horoscope/daily-chinese/dragon.html,154,0
1676057386108,1323,/houses/fifth-house,200,OK,Horoscope Pages - Thread Group 1-11,text,true,48,48,https://dev.astrology.com/houses/fifth-house,156,0
1676057386343,1108,/horoscope/yearly-work/libra.html,200,OK,Horoscope Pages - Thread Group 1-39,text,true,48,48,https://dev.astrology.com/horoscope/yearly-work/libra.html,156,1
1676057386202,1255,/horoscope/yearly-love/taurus.html,200,OK,Horoscope Pages - Thread Group 1-36,text,true,48,48,https://dev.astrology.com/horoscope/yearly-love/taurus.html,155,1
1676057386102,1377,/horoscope/daily-chinese/dog.html,200,OK,Horoscope Pages - Thread Group 1-31,text,true,48,48,https://dev.astrology.com/horoscope/daily-chinese/dog.html,159,1
1676057386002,1482,/article/2023-astrology-predictions/,200,OK,Horoscope Pages - Thread Group 1-23,text,true,48,48,https://dev.astrology.com/article/2023-astrology-predictions/,163,1
1676057386152,1385,/horoscope/daily-chinese/pig.html,200,OK,Horoscope Pages - Thread Group 1-30,text,true,48,48,https://dev.astrology.com/horoscope/daily-chinese/pig.html,159,1
1676057386260,1301,/horoscope/monthly-chinese/tiger.html,200,OK,Horoscope Pages - Thread Group 1-18,text,true,48,48,https://dev.astrology.com/horoscope/monthly-chinese/tiger.html,155,1
1676057386243,1319,/horoscope/monthly-chinese/dog.html,200,OK,Horoscope Pages - Thread Group 1-44,text,true,48,48,https://dev.astrology.com/horoscope/monthly-chinese/dog.html,160,1
1676057385898,1695,/horoscope/yearly-work/aries.html,200,OK,Horoscope Pages - Thread Group 1-17,text,true,48,48,https://dev.astrology.com/horoscope/yearly-work/aries.html,173,2
1676057386005,1589,/horoscope/monthly-chinese/rooster.html,200,OK,Horoscope Pages - Thread Group 1-41,text,true,48,48,https://dev.astrology.com/horoscope/monthly-chinese/rooster.html,159,0
1676057386685,967,/us/horoscope/yearly-overview-2022.aspx?sign=sagittarius,200,OK,Horoscope Pages - Thread Group 1-8,text,true,48,48,https://dev.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=sagittarius,153,1
1676057386911,760,/us/horoscope/yearly-overview-2022.aspx?sign=leo,200,OK,Horoscope Pages - Thread Group 1-35,text,true,48,48,https://dev.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=leo,160,1
1676057386322,1365,/houses/tenth-house,200,OK,Horoscope Pages - Thread Group 1-34,text,true,48,48,https://dev.astrology.com/houses/tenth-house,160,1
1676057385969,1725,/horoscope/yearly-love/sagittarius.html,200,OK,Horoscope Pages - Thread Group 1-45,text,true,48,48,https://dev.astrology.com/horoscope/yearly-love/sagittarius.html,159,0
1676057386391,1312,/horoscope/daily-chinese/rabbit.html,200,OK,Horoscope Pages - Thread Group 1-38,text,true,48,48,https://dev.astrology.com/horoscope/daily-chinese/rabbit.html,157,1
1676057386378,1352,/houses/third-house,200,OK,Horoscope Pages - Thread Group 1-28,text,true,48,48,https://dev.astrology.com/houses/third-house,156,1
1676057386425,1305,/horoscope/daily-chinese/tiger.html,200,OK,Horoscope Pages - Thread Group 1-16,text,true,48,48,https://dev.astrology.com/horoscope/daily-chinese/tiger.html,159,1
1676057386380,1353,/horoscope/daily-chinese/rat.html,200,OK,Horoscope Pages - Thread Group 1-42,text,true,48,48,https://dev.astrology.com/horoscope/daily-chinese/rat.html,159,1
1676057386433,1300,/us/horoscope/yearly-overview-2022.aspx?sign=libra,200,OK,Horoscope Pages - Thread Group 1-37,text,true,48,48,https://dev.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=libra,156,0
1676057386676,1062,/horoscope/weekly-chinese/dog.html,200,OK,Horoscope Pages - Thread Group 1-22,text,true,48,48,https://dev.astrology.com/horoscope/weekly-chinese/dog.html,155,1
1676057386449,1297,/horoscope/weekly-chinese/ox.html,200,OK,Horoscope Pages - Thread Group 1-46,text,true,48,48,https://dev.astrology.com/horoscope/weekly-chinese/ox.html,154,1
1676057386971,787,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=ox,200,OK,Horoscope Pages - Thread Group 1-32,text,true,48,48,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=ox,154,0
1676057386976,783,/us/horoscope/yearly-overview-2022.aspx?sign=gemini,200,OK,Horoscope Pages - Thread Group 1-27,text,true,48,48,https://dev.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=gemini,157,1
1676057386492,1308,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=rabbit,200,OK,Horoscope Pages - Thread Group 1-5,text,true,48,48,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=rabbit,157,0
1676057386985,824,/us/horoscope/yearly-overview-2022.aspx?sign=virgo,200,OK,Horoscope Pages - Thread Group 1-13,text,true,48,48,https://dev.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=virgo,162,0
1676057386586,1270,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=dog,200,OK,Horoscope Pages - Thread Group 1-15,text,true,48,48,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=dog,157,0
1676057387090,809,/horoscope/weekly-chinese/monkey.html,200,OK,Horoscope Pages - Thread Group 1-26,text,true,49,49,https://dev.astrology.com/horoscope/weekly-chinese/monkey.html,157,0
1676057386613,1287,/us/horoscope/yearly-overview-2022.aspx?sign=pisces,200,OK,Horoscope Pages - Thread Group 1-21,text,true,49,49,https://dev.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=pisces,158,1
1676057387083,823,/us/horoscope/yearly-overview-2022.aspx?sign=scorpio,200,OK,Horoscope Pages - Thread Group 1-20,text,true,49,49,https://dev.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=scorpio,166,1
1676057387129,831,/horoscope/weekly-chinese/tiger.html,200,OK,Horoscope Pages - Thread Group 1-9,text,true,49,49,https://dev.astrology.com/horoscope/weekly-chinese/tiger.html,171,1
1676057386621,1343,/horoscope/weekly-chinese/dragon.html,200,OK,Horoscope Pages - Thread Group 1-3,text,true,49,49,https://dev.astrology.com/horoscope/weekly-chinese/dragon.html,158,0
1676057387196,814,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=rooster,200,OK,Horoscope Pages - Thread Group 1-25,text,true,49,49,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=rooster,203,1
1676057386690,1330,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=dragon,200,OK,Horoscope Pages - Thread Group 1-33,text,true,49,49,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=dragon,164,1
1676057387213,816,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=pig,200,OK,Horoscope Pages - Thread Group 1-2,text,true,49,49,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=pig,186,1
1676057387295,811,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=horse,200,OK,Horoscope Pages - Thread Group 1-40,text,true,49,49,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=horse,162,2
1676057387268,838,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=tiger,200,OK,Horoscope Pages - Thread Group 1-4,text,true,49,49,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=tiger,189,0
1676057387295,823,/horoscope/weekly-chinese/sheep.html,200,OK,Horoscope Pages - Thread Group 1-1,text,true,49,49,https://dev.astrology.com/horoscope/weekly-chinese/sheep.html,216,2
1676057387320,798,/horoscope/weekly-chinese/rat.html,200,OK,Horoscope Pages - Thread Group 1-24,text,true,49,49,https://dev.astrology.com/horoscope/weekly-chinese/rat.html,196,0
1676057387406,764,/horoscope/weekly-chinese/snake.html,200,OK,Horoscope Pages - Thread Group 1-48,text,true,49,49,https://dev.astrology.com/horoscope/weekly-chinese/snake.html,160,1
1676057387330,861,/us/horoscope/yearly-overview-2022.aspx?sign=taurus,200,OK,Horoscope Pages - Thread Group 1-10,text,true,49,49,https://dev.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=taurus,185,0
1676057387432,799,/us/horoscope/yearly-overview-2022.aspx?sign=capricorn,200,OK,Horoscope Pages - Thread Group 1-11,text,true,49,49,https://dev.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=capricorn,165,0
1676057387413,848,/horoscope/weekly-chinese/rooster.html,200,OK,Horoscope Pages - Thread Group 1-19,text,true,49,49,https://dev.astrology.com/horoscope/weekly-chinese/rooster.html,176,9
1676057387485,795,/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=monkey,200,OK,Horoscope Pages - Thread Group 1-23,text,true,49,49,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=monkey,162,0
1676057387410,872,/horoscope/weekly-chinese/rabbit.html,200,OK,Horoscope Pages - Thread Group 1-12,text,true,49,49,https://dev.astrology.com/horoscope/weekly-chinese/rabbit.html,183,12
1676057387594,785,/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=rooster,200,OK,Horoscope Pages - Thread Group 1-41,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=rooster,158,1
1676057387538,885,/us/horoscope/yearly-overview-2022.aspx?sign=cancer,200,OK,Horoscope Pages - Thread Group 1-30,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=cancer,159,1
1676057387479,953,/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=rat,200,OK,Horoscope Pages - Thread Group 1-31,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=rat,155,1
1676057386918,1553,/us/horoscope/yearly-overview-2022.aspx?sign=aries,200,OK,Horoscope Pages - Thread Group 1-6,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=aries,157,1
1676057386928,1551,/horoscope/weekly-chinese/horse.html,200,OK,Horoscope Pages - Thread Group 1-47,text,true,50,50,https://dev.astrology.com/horoscope/weekly-chinese/horse.html,158,0
1676057386834,1645,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=monkey,200,OK,Horoscope Pages - Thread Group 1-14,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=monkey,163,1
1676057387195,1285,/us/horoscope/yearly-overview-2022.aspx?sign=aquarius,200,OK,Horoscope Pages - Thread Group 1-7,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-overview-2022.aspx?sign=aquarius,204,1
1676057387232,1248,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=snake,200,OK,Horoscope Pages - Thread Group 1-43,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=snake,168,0
1676057387451,1068,/horoscope/weekly-chinese/pig.html,200,OK,Horoscope Pages - Thread Group 1-39,text,true,50,50,https://dev.astrology.com/horoscope/weekly-chinese/pig.html,160,1
1676057387562,973,/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=sheep,200,OK,Horoscope Pages - Thread Group 1-18,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=sheep,168,1
1676057387410,1150,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=rat,200,OK,Horoscope Pages - Thread Group 1-29,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=rat,186,7
1676057387730,843,/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=monkey,200,OK,Horoscope Pages - Thread Group 1-28,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=monkey,158,1
1676057387458,1158,/us/horoscope/yearly-chinese-overview-2023.aspx?sign=sheep,200,OK,Horoscope Pages - Thread Group 1-36,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?sign=sheep,160,1
1676057387594,1066,/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=rabbit,200,OK,Horoscope Pages - Thread Group 1-17,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=rabbit,185,1
1676057387563,1154,/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=rabbit,200,OK,Horoscope Pages - Thread Group 1-44,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=rabbit,167,0
1676057387960,843,/us/horoscope/yearly-chinese-overview-2022.aspx?sign=rabbit,200,OK,Horoscope Pages - Thread Group 1-9,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?sign=rabbit,187,1
1676057387652,1166,/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=dog,200,OK,Horoscope Pages - Thread Group 1-8,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=dog,163,1
1676057387672,1196,/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=horse,200,OK,Horoscope Pages - Thread Group 1-35,text,true,51,51,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=horse,157,1
1676057387687,1235,/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=tiger,200,OK,Horoscope Pages - Thread Group 1-34,text,true,51,51,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=tiger,155,1
1676057388118,833,/us/horoscope/yearly-chinese-overview-2022.aspx?sign=horse,200,OK,Horoscope Pages - Thread Group 1-1,text,true,51,51,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?sign=horse,156,2
1676057388118,848,/us/horoscope/yearly-chinese-overview-2022.aspx?sign=snake,200,OK,Horoscope Pages - Thread Group 1-24,text,true,51,51,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?sign=snake,178,2
1676057387703,1279,/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=dragon,200,OK,Horoscope Pages - Thread Group 1-38,text,true,51,51,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=dragon,187,1
1676057388010,983,/us/horoscope/yearly-chinese-overview-2022.aspx?sign=pig,200,OK,Horoscope Pages - Thread Group 1-25,text,true,51,51,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?sign=pig,189,1
1676057387695,1325,/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=dragon,200,OK,Horoscope Pages - Thread Group 1-45,text,true,51,51,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=dragon,161,0
1676057387741,1341,/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=ox,200,OK,Horoscope Pages - Thread Group 1-22,text,true,50,50,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=ox,160,1
1676057388262,820,/us/horoscope/monthly-overview.aspx?when=last-month&sign=aries,200,OK,Horoscope Pages - Thread Group 1-19,text,true,50,50,https://dev.astrology.com/us/horoscope/monthly-overview.aspx?when=last-month&sign=aries,153,0
1676057388020,1078,/us/horoscope/yearly-chinese-overview-2022.aspx?sign=rat,200,OK,Horoscope Pages - Thread Group 1-33,text,true,48,48,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?sign=rat,178,1
1676057387733,1388,/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=pig,200,OK,Horoscope Pages - Thread Group 1-37,text,true,47,47,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=pig,166,2
1676057387760,1405,/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=horse,200,OK,Horoscope Pages - Thread Group 1-32,text,true,46,46,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=horse,195,1
1676057388232,962,/us/horoscope/monthly-overview.aspx?when=last-month&sign=cancer,200,OK,Horoscope Pages - Thread Group 1-11,text,true,45,45,https://dev.astrology.com/us/horoscope/monthly-overview.aspx?when=last-month&sign=cancer,158,0
1676057388170,1028,/us/horoscope/yearly-chinese-overview-2022.aspx?sign=ox,200,OK,Horoscope Pages - Thread Group 1-48,text,true,44,44,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?sign=ox,160,1
1676057388380,822,/horoscope/daily-chinese/yesterday/rooster.html,200,OK,Horoscope Pages - Thread Group 1-41,text,true,43,43,https://dev.astrology.com/horoscope/daily-chinese/yesterday/rooster.html,161,0
1676057388433,782,/horoscope/daily-chinese/tomorrow/ox.html,200,OK,Horoscope Pages - Thread Group 1-31,text,true,42,42,https://dev.astrology.com/horoscope/daily-chinese/tomorrow/ox.html,155,0
1676057387760,1472,/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=rooster,200,OK,Horoscope Pages - Thread Group 1-27,text,true,41,41,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=rooster,174,1
1676057388479,787,/horoscope/daily-chinese/tomorrow/snake.html,200,OK,Horoscope Pages - Thread Group 1-47,text,true,40,40,https://dev.astrology.com/horoscope/daily-chinese/tomorrow/snake.html,160,1
1676057387731,1535,/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=snake,200,OK,Horoscope Pages - Thread Group 1-16,text,true,40,40,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=snake,168,1
1676057387733,1586,/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=pig,200,OK,Horoscope Pages - Thread Group 1-42,text,true,38,38,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=pig,158,2
1676057388480,845,/horoscope/daily-chinese/yesterday/tiger.html,200,OK,Horoscope Pages - Thread Group 1-43,text,true,37,37,https://dev.astrology.com/horoscope/daily-chinese/yesterday/tiger.html,161,2
1676057388535,816,/horoscope/daily-chinese/yesterday/dragon.html,200,OK,Horoscope Pages - Thread Group 1-18,text,true,36,36,https://dev.astrology.com/horoscope/daily-chinese/yesterday/dragon.html,157,1
1676057387801,1571,/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=sheep,200,OK,Horoscope Pages - Thread Group 1-5,text,true,35,35,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=sheep,170,0
1676057388370,1026,/article/weekly-tarot-reading-december-18/,200,OK,Horoscope Pages - Thread Group 1-50,text,true,34,34,https://dev.astrology.com/article/weekly-tarot-reading-december-18/,165,0
1676057388573,830,/horoscope/daily-chinese/yesterday/sheep.html,200,OK,Horoscope Pages - Thread Group 1-28,text,true,33,33,https://dev.astrology.com/horoscope/daily-chinese/yesterday/sheep.html,193,1
1676057387810,1613,/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=tiger,200,OK,Horoscope Pages - Thread Group 1-13,text,true,32,32,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=tiger,191,0
1676057388560,895,/horoscope/daily-chinese/tomorrow/monkey.html,200,OK,Horoscope Pages - Thread Group 1-29,text,true,31,31,https://dev.astrology.com/horoscope/daily-chinese/tomorrow/monkey.html,157,1
1676057387747,1738,/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=snake,200,OK,Horoscope Pages - Thread Group 1-46,text,true,30,30,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=snake,156,0
1676057388480,1041,/horoscope/daily-chinese/yesterday/rat.html,200,OK,Horoscope Pages - Thread Group 1-7,text,true,29,29,https://dev.astrology.com/horoscope/daily-chinese/yesterday/rat.html,172,2
1676057387856,1684,/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=ox,200,OK,Horoscope Pages - Thread Group 1-15,text,true,28,28,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=ox,183,1
1676057388818,768,/horoscope/daily-chinese/tomorrow/rat.html,200,OK,Horoscope Pages - Thread Group 1-8,text,true,27,27,https://dev.astrology.com/horoscope/daily-chinese/tomorrow/rat.html,154,1
1676057387907,1685,/us/horoscope/yearly-chinese-overview-2022.aspx?sign=dragon,200,OK,Horoscope Pages - Thread Group 1-20,text,true,26,26,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?sign=dragon,196,0
1676057388471,1153,/horoscope/daily-chinese/yesterday/horse.html,200,OK,Horoscope Pages - Thread Group 1-6,text,true,25,25,https://dev.astrology.com/horoscope/daily-chinese/yesterday/horse.html,161,1
1676057388519,1117,/horoscope/daily-chinese/tomorrow/rabbit.html,200,OK,Horoscope Pages - Thread Group 1-39,text,true,24,24,https://dev.astrology.com/horoscope/daily-chinese/tomorrow/rabbit.html,154,1
1676057387897,1739,/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=rat,200,OK,Horoscope Pages - Thread Group 1-49,text,true,24,24,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2023.aspx?when=this-chinese-year&sign=rat,206,1
1676057388869,770,/horoscope/daily-chinese/tomorrow/dragon.html,200,OK,Horoscope Pages - Thread Group 1-35,text,true,22,22,https://dev.astrology.com/horoscope/daily-chinese/tomorrow/dragon.html,163,0
1676057388922,771,/horoscope/daily-chinese/tomorrow/pig.html,200,OK,Horoscope Pages - Thread Group 1-34,text,true,21,21,https://dev.astrology.com/horoscope/daily-chinese/tomorrow/pig.html,167,1
1676057387899,1797,/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=dog,200,OK,Horoscope Pages - Thread Group 1-26,text,true,20,20,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?when=last-chinese-year&sign=dog,245,1
1676057387964,1774,/us/horoscope/yearly-chinese-overview-2022.aspx?sign=dog,200,OK,Horoscope Pages - Thread Group 1-3,text,true,19,19,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?sign=dog,181,1
1676057388983,770,/horoscope/daily-chinese/tomorrow/dog.html,200,OK,Horoscope Pages - Thread Group 1-38,text,true,18,18,https://dev.astrology.com/horoscope/daily-chinese/tomorrow/dog.html,159,1
1676057388994,768,/horoscope/daily-chinese/yesterday/monkey.html,200,OK,Horoscope Pages - Thread Group 1-25,text,true,17,17,https://dev.astrology.com/horoscope/daily-chinese/yesterday/monkey.html,161,0
1676057388951,835,/horoscope/daily-chinese/yesterday/dog.html,200,OK,Horoscope Pages - Thread Group 1-1,text,true,16,16,https://dev.astrology.com/horoscope/daily-chinese/yesterday/dog.html,153,1
1676057387901,1893,/us/horoscope/yearly-chinese-overview-2022.aspx?sign=sheep,200,OK,Horoscope Pages - Thread Group 1-21,text,true,15,15,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?sign=sheep,246,0
1676057388029,1812,/us/horoscope/yearly-chinese-overview-2022.aspx?sign=monkey,200,OK,Horoscope Pages - Thread Group 1-2,text,true,14,14,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?sign=monkey,169,1
1676057388966,1020,/horoscope/daily-chinese/tomorrow/tiger.html,200,OK,Horoscope Pages - Thread Group 1-24,text,true,13,13,https://dev.astrology.com/horoscope/daily-chinese/tomorrow/tiger.html,157,1
1676057388107,1892,/us/horoscope/yearly-chinese-overview-2022.aspx?sign=tiger,200,OK,Horoscope Pages - Thread Group 1-40,text,true,12,12,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?sign=tiger,176,1
1676057388107,1935,/us/horoscope/yearly-chinese-overview-2022.aspx?sign=rooster,200,OK,Horoscope Pages - Thread Group 1-4,text,true,11,11,https://dev.astrology.com/us/horoscope/yearly-chinese-overview-2022.aspx?sign=rooster,173,1
1676057388191,1915,/us/horoscope/monthly-overview.aspx?when=last-month&sign=sagittarius,200,OK,Horoscope Pages - Thread Group 1-10,text,true,10,10,https://dev.astrology.com/us/horoscope/monthly-overview.aspx?when=last-month&sign=sagittarius,154,1
1676057388283,1881,/article/weekly-horoscope-december-18/,200,OK,Horoscope Pages - Thread Group 1-12,text,true,9,9,https://dev.astrology.com/article/weekly-horoscope-december-18/,154,1
